choice:id,mean,mean,mean,mean,mean,mean,mean,sd,sd,sd,sd,sd,sd,sd
,BVA,Elabe,Harris Interactive,Ifop,Ipsos,Odoxa,Opinion Way,BVA,Elabe,Harris Interactive,Ifop,Ipsos,Odoxa,Opinion Way
Le Pen,-0.43195195330797376,-0.06613576337040525,2.0230393682764665,1.080784579692234,-1.176405220487678,-0.6888083226312574,0.17820364990616452,1.5257680887600311,2.0315708546767257,1.39836690317238,1.1999529028164553,2.250127670900355,0.6692295166816226,1.270230512900873
Macron,0.43195195330797276,0.0661357633704046,-2.023039368276467,-1.080784579692234,1.176405220487681,0.6888083226312531,-0.1782036499061646,1.5257680887600324,2.0315708546767226,1.3983669031723815,1.1999529028164544,2.2501276709003526,0.6692295166816278,1.2702305129008724
