condition_id,name,market_name,yes_token_id,no_token_id
0x02230382929c06eecab424465c7dbaa9b16e5d963270dba27cc0cd6183561e82,,Hungary Election: TISZA wins a constitutional majority?,55681274741169746784706706866989994938110047875090135125087967809145079925998,92287020509944998204945881183168982846596850520673151655482662174505032146133
