datetime,date,name,gain,rank,p
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,6.3295,10,0.9984
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,6.3295,11,0.9998
2023-08-01T02:17:44.846093,2023-08-01,OĽaNO,6.3295,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,4,0.038
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,5,0.2183
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,6,0.4315
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,7,0.6536
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,8,0.856
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,9,0.975
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,10,0.997
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,11,0.9998
2023-08-01T02:17:44.846093,2023-08-01,KDH,5.9883,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,4,0.0377
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,5,0.2089
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,6,0.4194
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,7,0.6402
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,8,0.8524
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,9,0.9724
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,10,0.9957
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,11,0.9997
2023-08-01T02:17:44.846093,2023-08-01,SaS,5.9787,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,4,0.0008
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,5,0.0193
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,6,0.0771
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,7,0.2037
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,8,0.4278
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,9,0.81
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,10,0.9531
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,11,0.9902
2023-08-01T02:17:44.846093,2023-08-01,SNS,4.5956,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,4,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,5,0.0
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,6,0.0014
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,7,0.0089
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,8,0.0446
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,9,0.2022
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,10,0.6497
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,11,0.8899
2023-08-01T02:17:44.846093,2023-08-01,Demokrati,3.1594,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,4,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,5,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,6,0.0
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,7,0.0007
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,8,0.0071
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,9,0.0597
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,10,0.3083
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,11,0.7303
2023-08-01T02:17:44.846093,2023-08-01,Aliancia,2.5615,12,1.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,1,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,2,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,3,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,4,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,5,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,6,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,7,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,8,0.0
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,9,0.0078
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,10,0.0996
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,11,0.3903
2023-08-01T02:17:44.846093,2023-08-01,Kotleba-ĽSNS,2.0,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,1,0.8976
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,2,0.991
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,3,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,4,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,5,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,6,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,7,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,8,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,9,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,10,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,11,1.0
2023-08-01T08:31:07.224525,2023-08-01,SMER-SD,19.68,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,1,0.0905
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,2,0.7484
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,3,0.999
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,4,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,5,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,6,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,7,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,8,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,9,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,10,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,11,1.0
2023-08-01T08:31:07.224525,2023-08-01,PS,15.83,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,1,0.0119
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,2,0.2604
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,3,0.988
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,4,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,5,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,6,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,7,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,8,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,9,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,10,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,11,1.0
2023-08-01T08:31:07.224525,2023-08-01,HLAS-SD,14.02,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,2,0.0002
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,3,0.0128
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,4,0.8023
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,5,0.9234
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,6,0.9699
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,7,0.9909
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,8,0.998
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,9,1.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,10,1.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,11,1.0
2023-08-01T08:31:07.224525,2023-08-01,Republika,8.91,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,4,0.0578
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,5,0.2978
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,6,0.5334
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,7,0.735
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,8,0.8916
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,9,0.9793
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,10,0.9978
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,11,0.9999
2023-08-01T08:31:07.224525,2023-08-01,SME Rodina,6.25,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,3,0.0001
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,4,0.0804
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,5,0.3788
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,6,0.5968
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,7,0.7817
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,8,0.9156
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,9,0.9865
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,10,0.9985
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,11,0.9999
2023-08-01T08:31:07.224525,2023-08-01,OĽaNO,6.46,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,4,0.0311
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,5,0.1952
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,6,0.4033
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,7,0.6162
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,8,0.821
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,9,0.9611
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,10,0.9933
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,11,0.9998
2023-08-01T08:31:07.224525,2023-08-01,KDH,5.85,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,3,0.0001
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,4,0.0265
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,5,0.1734
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,6,0.3737
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,7,0.5909
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,8,0.8076
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,9,0.9546
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,10,0.9917
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,11,0.9997
2023-08-01T08:31:07.224525,2023-08-01,SaS,5.77,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,4,0.0019
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,5,0.0313
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,6,0.1214
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,7,0.2742
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,8,0.5069
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,9,0.8407
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,10,0.9536
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,11,0.9963
2023-08-01T08:31:07.224525,2023-08-01,SNS,4.83,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,4,0.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,5,0.0
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,6,0.0002
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,7,0.0028
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,8,0.021
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,9,0.1123
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,10,0.4454
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,11,0.8587
2023-08-01T08:31:07.224525,2023-08-01,Demokrati,2.88,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,4,0.0
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,5,0.0001
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,6,0.0013
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,7,0.0083
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,8,0.0383
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,9,0.1637
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,10,0.5754
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,11,0.8968
2023-08-01T08:31:07.224525,2023-08-01,Aliancia,3.08,12,1.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,1,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,2,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,3,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,4,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,5,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,6,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,7,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,8,0.0
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,9,0.0018
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,10,0.0443
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,11,0.2489
2023-08-01T08:31:07.224525,2023-08-01,Kotleba-ĽSNS,1.74,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,1,0.9107
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,2,0.9939
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,3,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,4,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,5,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,6,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,7,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,8,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,9,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,10,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,11,1.0
2023-08-01T15:55:26.468103,2023-08-01,SMER-SD,20.06,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,1,0.0811
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,2,0.7927
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,3,0.9994
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,4,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,5,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,6,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,7,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,8,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,9,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,10,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,11,1.0
2023-08-01T15:55:26.468103,2023-08-01,PS,16.03,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,1,0.0082
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,2,0.2133
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,3,0.986
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,4,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,5,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,6,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,7,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,8,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,9,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,10,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,11,1.0
2023-08-01T15:55:26.468103,2023-08-01,HLAS-SD,13.85,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,2,0.0001
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,3,0.0145
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,4,0.7773
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,5,0.9075
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,6,0.9651
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,7,0.9894
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,8,0.9979
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,9,0.9999
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,10,1.0
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,11,1.0
2023-08-01T15:55:26.468103,2023-08-01,Republika,8.77,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,4,0.0656
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,5,0.3111
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,6,0.5338
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,7,0.7226
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,8,0.8782
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,9,0.9804
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,10,0.9969
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,11,0.9998
2023-08-01T15:55:26.468103,2023-08-01,SME Rodina,6.21,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,3,0.0001
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,4,0.0839
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,5,0.3554
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,6,0.5659
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,7,0.7573
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,8,0.8989
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,9,0.9851
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,10,0.998
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,11,1.0
2023-08-01T15:55:26.468103,2023-08-01,OĽaNO,6.38,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,4,0.0424
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,5,0.2191
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,6,0.4332
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,7,0.6385
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,8,0.8306
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,9,0.9653
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,10,0.9932
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,11,0.9999
2023-08-01T15:55:26.468103,2023-08-01,KDH,5.89,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,4,0.0253
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,5,0.1539
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,6,0.3378
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,7,0.5492
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,8,0.7711
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,9,0.9486
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,10,0.9908
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,11,0.9999
2023-08-01T15:55:26.468103,2023-08-01,SaS,5.62,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,4,0.0055
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,5,0.0528
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,6,0.1623
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,7,0.332
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,8,0.5674
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,9,0.8734
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,10,0.9709
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,11,0.998
2023-08-01T15:55:26.468103,2023-08-01,SNS,5.01,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,4,0.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,5,0.0
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,6,0.0011
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,7,0.0034
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,8,0.0182
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,9,0.0907
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,10,0.4251
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,11,0.858
2023-08-01T15:55:26.468103,2023-08-01,Demokrati,2.85,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,2,0.0
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,3,0.0
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,4,0.0
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,5,0.0002
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,6,0.0008
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,7,0.0076
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,8,0.0377
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,9,0.1555
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,10,0.5834
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,11,0.913
2023-08-01T15:55:26.468103,2023-08-01,Aliancia,3.13,12,1.0
2023-08-01T15:55:26.468103,2023-08-01,Kotleba-ĽSNS,1.71,1,0.0
2023-08-01T15:55:26.468103,2023-08-01,Kotleba-ĽSNS,1.71,2,0.0
